Freq.	I(R4)/I(R8)
2.28034207200037e+00	(4.32783005943674e+00dB,-1.76879518668158e-01°)
2.28559880337539e+00	(4.32782801481257e+00dB,-1.76489510206655e-01°)
2.29086765276773e+00	(4.32782597957824e+00dB,-1.76100435375369e-01°)
2.29614864811232e+00	(4.32782395369068e+00dB,-1.75712292125937e-01°)
2.30144181740846e+00	(4.32782193710699e+00dB,-1.75325078414816e-01°)
2.30674718872002e+00	(4.32781992978447e+00dB,-1.74938792203294e-01°)
2.31206479017555e+00	(4.32781793168063e+00dB,-1.74553431457493e-01°)
2.31739464996843e+00	(4.32781594275316e+00dB,-1.74168994148319e-01°)
2.32273679635706e+00	(4.32781396295996e+00dB,-1.73785478251496e-01°)
2.32809125766496e+00	(4.32781199225910e+00dB,-1.73402881747538e-01°)
2.33345806228096e+00	(4.32781003060887e+00dB,-1.73021202621730e-01°)
2.33883723865931e+00	(4.32780807796773e+00dB,-1.72640438864128e-01°)
2.34422881531988e+00	(4.32780613429434e+00dB,-1.72260588469544e-01°)
2.34963282084826e+00	(4.32780419954754e+00dB,-1.71881649437556e-01°)
2.35504928389596e+00	(4.32780227368638e+00dB,-1.71503619772461e-01°)
2.36047823318053e+00	(4.32780035667006e+00dB,-1.71126497483295e-01°)
2.36591969748571e+00	(4.32779844845801e+00dB,-1.70750280583807e-01°)
2.37137370566161e+00	(4.32779654900983e+00dB,-1.70374967092465e-01°)
2.37684028662483e+00	(4.32779465828528e+00dB,-1.70000555032431e-01°)
2.38231946935864e+00	(4.32779277624434e+00dB,-1.69627042431553e-01°)
2.38781128291313e+00	(4.32779090284716e+00dB,-1.69254427322372e-01°)
2.39331575640534e+00	(4.32778903805408e+00dB,-1.68882707742079e-01°)
2.39883291901944e+00	(4.32778718182560e+00dB,-1.68511881732544e-01°)
2.40436280000688e+00	(4.32778533412242e+00dB,-1.68141947340279e-01°)
2.40990542868655e+00	(4.32778349490542e+00dB,-1.67772902616441e-01°)
2.41546083444489e+00	(4.32778166413565e+00dB,-1.67404745616805e-01°)
2.42102904673613e+00	(4.32777984177435e+00dB,-1.67037474401791e-01°)
2.42661009508237e+00	(4.32777802778292e+00dB,-1.66671087036402e-01°)
2.43220400907377e+00	(4.32777622212296e+00dB,-1.66305581590267e-01°)
2.43781081836870e+00	(4.32777442475623e+00dB,-1.65940956137598e-01°)
2.44343055269392e+00	(4.32777263564467e+00dB,-1.65577208757181e-01°)
2.44906324184469e+00	(4.32777085475040e+00dB,-1.65214337532391e-01°)
2.45470891568498e+00	(4.32776908203570e+00dB,-1.64852340551151e-01°)
2.46036760414758e+00	(4.32776731746303e+00dB,-1.64491215905955e-01°)
2.46603933723429e+00	(4.32776556099503e+00dB,-1.64130961693836e-01°)
2.47172414501608e+00	(4.32776381259450e+00dB,-1.63771576016341e-01°)
2.47742205763323e+00	(4.32776207222442e+00dB,-1.63413056979570e-01°)
2.48313310529552e+00	(4.32776033984793e+00dB,-1.63055402694131e-01°)
2.48885731828234e+00	(4.32775861542835e+00dB,-1.62698611275120e-01°)
2.49459472694290e+00	(4.32775689892916e+00dB,-1.62342680842157e-01°)
2.50034536169638e+00	(4.32775519031400e+00dB,-1.61987609519337e-01°)
2.50610925303206e+00	(4.32775348954670e+00dB,-1.61633395435227e-01°)
2.51188643150953e+00	(4.32775179659124e+00dB,-1.61280036722879e-01°)
2.51767692775880e+00	(4.32775011141177e+00dB,-1.60927531519784e-01°)
2.52348077248052e+00	(4.32774843397258e+00dB,-1.60575877967891e-01°)
2.52929799644609e+00	(4.32774676423818e+00dB,-1.60225074213602e-01°)
2.53512863049785e+00	(4.32774510217319e+00dB,-1.59875118407726e-01°)
2.54097270554925e+00	(4.32774344774241e+00dB,-1.59526008705520e-01°)
2.54683025258499e+00	(4.32774180091080e+00dB,-1.59177743266634e-01°)
2.55270130266119e+00	(4.32774016164350e+00dB,-1.58830320255134e-01°)
2.55858588690559e+00	(4.32773852990577e+00dB,-1.58483737839467e-01°)
2.56448403651766e+00	(4.32773690566307e+00dB,-1.58137994192476e-01°)
2.57039578276881e+00	(4.32773528888099e+00dB,-1.57793087491378e-01°)
2.57632115700252e+00	(4.32773367952529e+00dB,-1.57449015917753e-01°)
2.58226019063454e+00	(4.32773207756190e+00dB,-1.57105777657546e-01°)
2.58821291515303e+00	(4.32773048295687e+00dB,-1.56763370901028e-01°)
2.59417936211876e+00	(4.32772889567645e+00dB,-1.56421793842844e-01°)
2.60015956316521e+00	(4.32772731568700e+00dB,-1.56081044681939e-01°)
2.60615354999884e+00	(4.32772574295507e+00dB,-1.55741121621601e-01°)
2.61216135439915e+00	(4.32772417744735e+00dB,-1.55402022869412e-01°)
2.61818300821893e+00	(4.32772261913068e+00dB,-1.55063746637272e-01°)
2.62421854338438e+00	(4.32772106797205e+00dB,-1.54726291141356e-01°)
2.63026799189532e+00	(4.32771952393862e+00dB,-1.54389654602149e-01°)
2.63633138582532e+00	(4.32771798699768e+00dB,-1.54053835244382e-01°)
2.64240875732189e+00	(4.32771645711667e+00dB,-1.53718831297086e-01°)
2.64850013860664e+00	(4.32771493426320e+00dB,-1.53384640993527e-01°)
2.65460556197548e+00	(4.32771341840501e+00dB,-1.53051262571230e-01°)
2.66072505979875e+00	(4.32771190950998e+00dB,-1.52718694271944e-01°)
2.66685866452142e+00	(4.32771040754617e+00dB,-1.52386934341678e-01°)
2.67300640866325e+00	(4.32770891248177e+00dB,-1.52055981030638e-01°)
2.67916832481897e+00	(4.32770742428509e+00dB,-1.51725832593264e-01°)
2.68534444565845e+00	(4.32770594292462e+00dB,-1.51396487288173e-01°)
2.69153480392685e+00	(4.32770446836899e+00dB,-1.51067943378206e-01°)
2.69773943244486e+00	(4.32770300058696e+00dB,-1.50740199130380e-01°)
2.70395836410878e+00	(4.32770153954744e+00dB,-1.50413252815890e-01°)
2.71019163189078e+00	(4.32770008521948e+00dB,-1.50087102710099e-01°)
2.71643926883902e+00	(4.32769863757229e+00dB,-1.49761747092544e-01°)
2.72270130807785e+00	(4.32769719657518e+00dB,-1.49437184246889e-01°)
2.72897778280798e+00	(4.32769576219765e+00dB,-1.49113412460973e-01°)
2.73526872630665e+00	(4.32769433440931e+00dB,-1.48790430026731e-01°)
2.74157417192782e+00	(4.32769291317991e+00dB,-1.48468235240260e-01°)
2.74789415310233e+00	(4.32769149847936e+00dB,-1.48146826401772e-01°)
2.75422870333810e+00	(4.32769009027767e+00dB,-1.47826201815561e-01°)
2.76057785622028e+00	(4.32768868854503e+00dB,-1.47506359790044e-01°)
2.76694164541145e+00	(4.32768729325174e+00dB,-1.47187298637721e-01°)
2.77332010465178e+00	(4.32768590436825e+00dB,-1.46869016675181e-01°)
2.77971326775922e+00	(4.32768452186513e+00dB,-1.46551512223089e-01°)
2.78612116862970e+00	(4.32768314571310e+00dB,-1.46234783606163e-01°)
2.79254384123727e+00	(4.32768177588300e+00dB,-1.45918829153190e-01°)
2.79898131963430e+00	(4.32768041234583e+00dB,-1.45603647197012e-01°)
2.80543363795165e+00	(4.32767905507269e+00dB,-1.45289236074500e-01°)
2.81190083039887e+00	(4.32767770403483e+00dB,-1.44975594126560e-01°)
2.81838293126439e+00	(4.32767635920364e+00dB,-1.44662719698127e-01°)
2.82487997491564e+00	(4.32767502055062e+00dB,-1.44350611138147e-01°)
2.83139199579931e+00	(4.32767368804742e+00dB,-1.44039266799570e-01°)
2.83791902844149e+00	(4.32767236166581e+00dB,-1.43728685039358e-01°)
2.84446110744785e+00	(4.32767104137770e+00dB,-1.43418864218442e-01°)
2.85101826750384e+00	(4.32766972715510e+00dB,-1.43109802701765e-01°)
2.85759054337488e+00	(4.32766841897019e+00dB,-1.42801498858216e-01°)
2.86417796990651e+00	(4.32766711679524e+00dB,-1.42493951060666e-01°)
2.87078058202462e+00	(4.32766582060267e+00dB,-1.42187157685930e-01°)
2.87739841473560e+00	(4.32766453036503e+00dB,-1.41881117114785e-01°)
2.88403150312654e+00	(4.32766324605498e+00dB,-1.41575827731946e-01°)
2.89067988236540e+00	(4.32766196764531e+00dB,-1.41271287926047e-01°)
2.89734358770125e+00	(4.32766069510893e+00dB,-1.40967496089682e-01°)
2.90402265446438e+00	(4.32765942841890e+00dB,-1.40664450619309e-01°)
2.91071711806653e+00	(4.32765816754837e+00dB,-1.40362149915344e-01°)
2.91742701400109e+00	(4.32765691247063e+00dB,-1.40060592382064e-01°)
2.92415237784326e+00	(4.32765566315909e+00dB,-1.39759776427667e-01°)
2.93089324525025e+00	(4.32765441958729e+00dB,-1.39459700464213e-01°)
2.93764965196146e+00	(4.32765318172888e+00dB,-1.39160362907658e-01°)
2.94442163379869e+00	(4.32765194955764e+00dB,-1.38861762177798e-01°)
2.95120922666631e+00	(4.32765072304745e+00dB,-1.38563896698324e-01°)
2.95801246655147e+00	(4.32764950217235e+00dB,-1.38266764896752e-01°)
2.96483138952427e+00	(4.32764828690645e+00dB,-1.37970365204444e-01°)
2.97166603173795e+00	(4.32764707722400e+00dB,-1.37674696056612e-01°)
2.97851642942911e+00	(4.32764587309940e+00dB,-1.37379755892270e-01°)
2.98538261891788e+00	(4.32764467450712e+00dB,-1.37085543154289e-01°)
2.99226463660811e+00	(4.32764348142177e+00dB,-1.36792056289310e-01°)
2.99916251898757e+00	(4.32764229381807e+00dB,-1.36499293747818e-01°)
3.00607630262815e+00	(4.32764111167086e+00dB,-1.36207253984057e-01°)
3.01300602418604e+00	(4.32763993495510e+00dB,-1.35915935456078e-01°)
3.01995172040194e+00	(4.32763876364584e+00dB,-1.35625336625709e-01°)
3.02691342810123e+00	(4.32763759771829e+00dB,-1.35335455958564e-01°)
3.03389118419419e+00	(4.32763643714773e+00dB,-1.35046291923985e-01°)
3.04088502567620e+00	(4.32763528190957e+00dB,-1.34757842995112e-01°)
3.04789498962790e+00	(4.32763413197934e+00dB,-1.34470107648807e-01°)
3.05492111321543e+00	(4.32763298733268e+00dB,-1.34183084365679e-01°)
3.06196343369060e+00	(4.32763184794533e+00dB,-1.33896771630079e-01°)
3.06902198839108e+00	(4.32763071379315e+00dB,-1.33611167930062e-01°)
3.07609681474063e+00	(4.32762958485211e+00dB,-1.33326271757434e-01°)
3.08318795024927e+00	(4.32762846109829e+00dB,-1.33042081607685e-01°)
3.09029543251351e+00	(4.32762734250788e+00dB,-1.32758595980001e-01°)
3.09741929921650e+00	(4.32762622905719e+00dB,-1.32475813377292e-01°)
3.10455958812827e+00	(4.32762512072261e+00dB,-1.32193732306127e-01°)
3.11171633710594e+00	(4.32762401748067e+00dB,-1.31912351276788e-01°)
3.11888958409385e+00	(4.32762291930798e+00dB,-1.31631668803177e-01°)
3.12607936712387e+00	(4.32762182618129e+00dB,-1.31351683402913e-01°)
3.13328572431550e+00	(4.32762073807742e+00dB,-1.31072393597231e-01°)
3.14050869387613e+00	(4.32761965497333e+00dB,-1.30793797911043e-01°)
3.14774831410123e+00	(4.32761857684606e+00dB,-1.30515894872878e-01°)
3.15500462337454e+00	(4.32761750367277e+00dB,-1.30238683014937e-01°)
3.16227766016830e+00	(4.32761643543072e+00dB,-1.29962160873003e-01°)
3.16956746304341e+00	(4.32761537209728e+00dB,-1.29686326986509e-01°)
3.17687407064969e+00	(4.32761431364991e+00dB,-1.29411179898465e-01°)
3.18419752172604e+00	(4.32761326006618e+00dB,-1.29136718155543e-01°)
3.19153785510068e+00	(4.32761221132378e+00dB,-1.28862940307946e-01°)
3.19889510969131e+00	(4.32761116740048e+00dB,-1.28589844909511e-01°)
3.20626932450538e+00	(4.32761012827415e+00dB,-1.28317430517644e-01°)
3.21366053864023e+00	(4.32760909392279e+00dB,-1.28045695693309e-01°)
3.22106879128335e+00	(4.32760806432447e+00dB,-1.27774639001070e-01°)
3.22849412171255e+00	(4.32760703945737e+00dB,-1.27504259009006e-01°)
3.23593656929619e+00	(4.32760601929979e+00dB,-1.27234554288804e-01°)
3.24339617349340e+00	(4.32760500383009e+00dB,-1.26965523415638e-01°)
3.25087297385425e+00	(4.32760399302677e+00dB,-1.26697164968261e-01°)
3.25836701002000e+00	(4.32760298686841e+00dB,-1.26429477528945e-01°)
3.26587832172327e+00	(4.32760198533367e+00dB,-1.26162459683462e-01°)
3.27340694878829e+00	(4.32760098840135e+00dB,-1.25896110021137e-01°)
3.28095293113110e+00	(4.32759999605032e+00dB,-1.25630427134788e-01°)
3.28851630875974e+00	(4.32759900825954e+00dB,-1.25365409620716e-01°)
3.29609712177449e+00	(4.32759802500810e+00dB,-1.25101056078743e-01°)
3.30369541036806e+00	(4.32759704627513e+00dB,-1.24837365112161e-01°)
3.31131121482582e+00	(4.32759607203992e+00dB,-1.24574335327757e-01°)
3.31894457552601e+00	(4.32759510228182e+00dB,-1.24311965335775e-01°)
3.32659553293995e+00	(4.32759413698027e+00dB,-1.24050253749929e-01°)
3.33426412763226e+00	(4.32759317611481e+00dB,-1.23789199187395e-01°)
3.34195040026105e+00	(4.32759221966510e+00dB,-1.23528800268795e-01°)
3.34965439157818e+00	(4.32759126761085e+00dB,-1.23269055618189e-01°)
3.35737614242945e+00	(4.32759031993190e+00dB,-1.23009963863108e-01°)
3.36511569375481e+00	(4.32758937660816e+00dB,-1.22751523634462e-01°)
3.37287308658859e+00	(4.32758843761963e+00dB,-1.22493733566614e-01°)
3.38064836205972e+00	(4.32758750294643e+00dB,-1.22236592297349e-01°)
3.38844156139193e+00	(4.32758657256874e+00dB,-1.21980098467837e-01°)
3.39625272590399e+00	(4.32758564646685e+00dB,-1.21724250722668e-01°)
3.40408189700991e+00	(4.32758472462114e+00dB,-1.21469047709829e-01°)
3.41192911621919e+00	(4.32758380701205e+00dB,-1.21214488080671e-01°)
3.41979442513699e+00	(4.32758289362016e+00dB,-1.20960570489953e-01°)
3.42767786546441e+00	(4.32758198442611e+00dB,-1.20707293595797e-01°)
3.43557947899865e+00	(4.32758107941062e+00dB,-1.20454656059686e-01°)
3.44349930763329e+00	(4.32758017855451e+00dB,-1.20202656546491e-01°)
3.45143739335846e+00	(4.32757928183870e+00dB,-1.19951293724382e-01°)
3.45939377826112e+00	(4.32757838924418e+00dB,-1.19700566264929e-01°)
3.46736850452522e+00	(4.32757750075204e+00dB,-1.19450472843021e-01°)
3.47536161443196e+00	(4.32757661634344e+00dB,-1.19201012136868e-01°)
3.48337315036002e+00	(4.32757573599964e+00dB,-1.18952182828024e-01°)
3.49140315478576e+00	(4.32757485970199e+00dB,-1.18703983601374e-01°)
3.49945167028347e+00	(4.32757398743191e+00dB,-1.18456413145068e-01°)
3.50751873952558e+00	(4.32757311917092e+00dB,-1.18209470150605e-01°)
3.51560440528288e+00	(4.32757225490062e+00dB,-1.17963153312777e-01°)
3.52370871042477e+00	(4.32757139460268e+00dB,-1.17717461329658e-01°)
3.53183169791947e+00	(4.32757053825889e+00dB,-1.17472392902602e-01°)
3.53997341083424e+00	(4.32756968585108e+00dB,-1.17227946736250e-01°)
3.54813389233565e+00	(4.32756883736119e+00dB,-1.16984121538525e-01°)
3.55631318568975e+00	(4.32756799277125e+00dB,-1.16740916020596e-01°)
3.56451133426234e+00	(4.32756715206335e+00dB,-1.16498328896906e-01°)
3.57272838151918e+00	(4.32756631521967e+00dB,-1.16256358885143e-01°)
3.58096437102625e+00	(4.32756548222248e+00dB,-1.16015004706243e-01°)
3.58921934644995e+00	(4.32756465305412e+00dB,-1.15774265084372e-01°)
3.59749335155732e+00	(4.32756382769702e+00dB,-1.15534138746949e-01°)
3.60578643021632e+00	(4.32756300613369e+00dB,-1.15294624424608e-01°)
3.61409862639603e+00	(4.32756218834671e+00dB,-1.15055720851193e-01°)
3.62242998416688e+00	(4.32756137431875e+00dB,-1.14817426763771e-01°)
3.63078054770090e+00	(4.32756056403257e+00dB,-1.14579740902604e-01°)
3.63915036127196e+00	(4.32755975747097e+00dB,-1.14342662011174e-01°)
3.64753946925597e+00	(4.32755895461688e+00dB,-1.14106188836147e-01°)
3.65594791613114e+00	(4.32755815545328e+00dB,-1.13870320127362e-01°)
3.66437574647822e+00	(4.32755735996322e+00dB,-1.13635054637861e-01°)
3.67282300498074e+00	(4.32755656812985e+00dB,-1.13400391123838e-01°)
3.68128973642520e+00	(4.32755577993638e+00dB,-1.13166328344678e-01°)
3.68977598570139e+00	(4.32755499536610e+00dB,-1.12932865062903e-01°)
3.69828179780255e+00	(4.32755421440240e+00dB,-1.12700000044201e-01°)
3.70680721782565e+00	(4.32755343702872e+00dB,-1.12467732057421e-01°)
3.71535229097161e+00	(4.32755266322858e+00dB,-1.12236059874533e-01°)
3.72391706254557e+00	(4.32755189298557e+00dB,-1.12004982270642e-01°)
3.73250157795709e+00	(4.32755112628338e+00dB,-1.11774498024012e-01°)
3.74110588272042e+00	(4.32755036310575e+00dB,-1.11544605915990e-01°)
3.74973002245472e+00	(4.32754960343651e+00dB,-1.11315304731066e-01°)
3.75837404288433e+00	(4.32754884725955e+00dB,-1.11086593256834e-01°)
3.76703798983897e+00	(4.32754809455885e+00dB,-1.10858470283985e-01°)
3.77572190925404e+00	(4.32754734531845e+00dB,-1.10630934606313e-01°)
3.78442584717082e+00	(4.32754659952248e+00dB,-1.10403985020711e-01°)
3.79314984973670e+00	(4.32754585715513e+00dB,-1.10177620327152e-01°)
3.80189396320549e+00	(4.32754511820065e+00dB,-1.09951839328681e-01°)
3.81065823393761e+00	(4.32754438264339e+00dB,-1.09726640831428e-01°)
3.81944270840035e+00	(4.32754365046775e+00dB,-1.09502023644578e-01°)
3.82824743316811e+00	(4.32754292165822e+00dB,-1.09277986580376e-01°)
3.83707245492267e+00	(4.32754219619935e+00dB,-1.09054528454138e-01°)
3.84591782045342e+00	(4.32754147407576e+00dB,-1.08831648084217e-01°)
3.85478357665760e+00	(4.32754075527215e+00dB,-1.08609344292003e-01°)
3.86366977054057e+00	(4.32754003977327e+00dB,-1.08387615901925e-01°)
3.87257644921605e+00	(4.32753932756396e+00dB,-1.08166461741460e-01°)
3.88150365990636e+00	(4.32753861862914e+00dB,-1.07945880641091e-01°)
3.89045144994268e+00	(4.32753791295375e+00dB,-1.07725871434309e-01°)
3.89941986676531e+00	(4.32753721052286e+00dB,-1.07506432957635e-01°)
3.90840895792390e+00	(4.32753651132157e+00dB,-1.07287564050599e-01°)
3.91741877107771e+00	(4.32753581533506e+00dB,-1.07069263555709e-01°)
3.92644935399587e+00	(4.32753512254858e+00dB,-1.06851530318495e-01°)
3.93550075455765e+00	(4.32753443294744e+00dB,-1.06634363187452e-01°)
3.94457302075266e+00	(4.32753374651702e+00dB,-1.06417761014061e-01°)
3.95366620068115e+00	(4.32753306324277e+00dB,-1.06201722652789e-01°)
3.96278034255427e+00	(4.32753238311022e+00dB,-1.05986246961068e-01°)
3.97191549469428e+00	(4.32753170610493e+00dB,-1.05771332799293e-01°)
3.98107170553485e+00	(4.32753103221257e+00dB,-1.05556979030807e-01°)
3.99024902362129e+00	(4.32753036141884e+00dB,-1.05343184521922e-01°)
3.99944749761085e+00	(4.32752969370953e+00dB,-1.05129948141895e-01°)
4.00866717627290e+00	(4.32752902907048e+00dB,-1.04917268762908e-01°)
4.01790810848927e+00	(4.32752836748761e+00dB,-1.04705145260102e-01°)
4.02717034325446e+00	(4.32752770894688e+00dB,-1.04493576511519e-01°)
4.03645392967592e+00	(4.32752705343434e+00dB,-1.04282561398135e-01°)
4.04575891697430e+00	(4.32752640093610e+00dB,-1.04072098803860e-01°)
4.05508535448371e+00	(4.32752575143832e+00dB,-1.03862187615489e-01°)
4.06443329165200e+00	(4.32752510492723e+00dB,-1.03652826722745e-01°)
4.07380277804099e+00	(4.32752446138913e+00dB,-1.03444015018237e-01°)
4.08319386332679e+00	(4.32752382081038e+00dB,-1.03235751397465e-01°)
4.09260659729997e+00	(4.32752318317739e+00dB,-1.03028034758828e-01°)
4.10204102986593e+00	(4.32752254847664e+00dB,-1.02820864003613e-01°)
4.11149721104509e+00	(4.32752191669470e+00dB,-1.02614238035962e-01°)
4.12097519097317e+00	(4.32752128781815e+00dB,-1.02408155762912e-01°)
4.13047501990148e+00	(4.32752066183367e+00dB,-1.02202616094347e-01°)
4.13999674819717e+00	(4.32752003872799e+00dB,-1.01997617943018e-01°)
4.14954042634349e+00	(4.32751941848791e+00dB,-1.01793160224544e-01°)
4.15910610494008e+00	(4.32751880110025e+00dB,-1.01589241857366e-01°)
4.16869383470322e+00	(4.32751818655196e+00dB,-1.01385861762779e-01°)
4.17830366646608e+00	(4.32751757482999e+00dB,-1.01183018864928e-01°)
4.18793565117904e+00	(4.32751696592137e+00dB,-1.00980712090779e-01°)
4.19758983990994e+00	(4.32751635981320e+00dB,-1.00778940370121e-01°)
4.20726628384430e+00	(4.32751575649262e+00dB,-1.00577702635577e-01°)
4.21696503428568e+00	(4.32751515594686e+00dB,-1.00376997822563e-01°)
4.22668614265589e+00	(4.32751455816317e+00dB,-1.00176824869330e-01°)
4.23642966049527e+00	(4.32751396312888e+00dB,-9.99771827169194e-02°)
4.24619563946299e+00	(4.32751337083137e+00dB,-9.97780703091616e-02°)
4.25598413133729e+00	(4.32751278125810e+00dB,-9.95794865927031e-02°)
4.26579518801578e+00	(4.32751219439656e+00dB,-9.93814305169601e-02°)
4.27562886151572e+00	(4.32751161023431e+00dB,-9.91839010341512e-02°)
4.28548520397425e+00	(4.32751102875896e+00dB,-9.89868970992339e-02°)
4.29536426764873e+00	(4.32751044995819e+00dB,-9.87904176699802e-02°)
4.30526610491696e+00	(4.32750987381973e+00dB,-9.85944617068939e-02°)
4.31519076827751e+00	(4.32750930033136e+00dB,-9.83990281732735e-02°)
4.32513831034994e+00	(4.32750872948092e+00dB,-9.82041160351406e-02°)
4.33510878387514e+00	(4.32750816125630e+00dB,-9.80097242612859e-02°)
4.34510224171557e+00	(4.32750759564548e+00dB,-9.78158518232185e-02°)
4.35511873685554e+00	(4.32750703263644e+00dB,-9.76224976952303e-02°)
4.36515832240151e+00	(4.32750647221726e+00dB,-9.74296608543158e-02°)
4.37522105158237e+00	(4.32750591437604e+00dB,-9.72373402802065e-02°)
4.38530697774971e+00	(4.32750535910098e+00dB,-9.70455349553427e-02°)
