Freq.	I(ROUT_OPTO)/I(RIN_OPTO)
2.27509743077203e+00	(6.26729501262636e+00dB,-3.34152836798931e-02°)
2.28034207200037e+00	(6.26729493705550e+00dB,-3.33550037983014e-02°)
2.28559880337539e+00	(6.26729486183130e+00dB,-3.32949007447815e-02°)
2.29086765276773e+00	(6.26729478695217e+00dB,-3.32349742007766e-02°)
2.29614864811232e+00	(6.26729471241653e+00dB,-3.31752238486784e-02°)
2.30144181740846e+00	(6.26729463822279e+00dB,-3.31156493718130e-02°)
2.30674718872002e+00	(6.26729456436938e+00dB,-3.30562504544310e-02°)
2.31206479017555e+00	(6.26729449085473e+00dB,-3.29970267817165e-02°)
2.31739464996843e+00	(6.26729441767729e+00dB,-3.29379780397728e-02°)
2.32273679635706e+00	(6.26729434483550e+00dB,-3.28791039156424e-02°)
2.32809125766496e+00	(6.26729427232782e+00dB,-3.28204040972903e-02°)
2.33345806228096e+00	(6.26729420015271e+00dB,-3.27618782736045e-02°)
2.33883723865931e+00	(6.26729412830864e+00dB,-3.27035261343882e-02°)
2.34422881531988e+00	(6.26729405679409e+00dB,-3.26453473703713e-02°)
2.34963282084826e+00	(6.26729398560754e+00dB,-3.25873416732036e-02°)
2.35504928389596e+00	(6.26729391474748e+00dB,-3.25295087354416e-02°)
2.36047823318053e+00	(6.26729384421241e+00dB,-3.24718482505767e-02°)
2.36591969748571e+00	(6.26729377400083e+00dB,-3.24143599129833e-02°)
2.37137370566161e+00	(6.26729370411126e+00dB,-3.23570434179768e-02°)
2.37684028662483e+00	(6.26729363454221e+00dB,-3.22998984617744e-02°)
2.38231946935864e+00	(6.26729356529220e+00dB,-3.22429247414954e-02°)
2.38781128291313e+00	(6.26729349635977e+00dB,-3.21861219551647e-02°)
2.39331575640534e+00	(6.26729342774346e+00dB,-3.21294898017270e-02°)
2.39883291901944e+00	(6.26729335944181e+00dB,-3.20730279810229e-02°)
2.40436280000688e+00	(6.26729329145338e+00dB,-3.20167361937895e-02°)
2.40990542868655e+00	(6.26729322377671e+00dB,-3.19606141416699e-02°)
2.41546083444489e+00	(6.26729315641039e+00dB,-3.19046615272172e-02°)
2.42102904673613e+00	(6.26729308935297e+00dB,-3.18488780538568e-02°)
2.42661009508237e+00	(6.26729302260303e+00dB,-3.17932634259334e-02°)
2.43220400907377e+00	(6.26729295615918e+00dB,-3.17378173486801e-02°)
2.43781081836870e+00	(6.26729289001998e+00dB,-3.16825395282153e-02°)
2.44343055269392e+00	(6.26729282418404e+00dB,-3.16274296715548e-02°)
2.44906324184469e+00	(6.26729275864996e+00dB,-3.15724874866098e-02°)
2.45470891568498e+00	(6.26729269341636e+00dB,-3.15177126821615e-02°)
2.46036760414758e+00	(6.26729262848185e+00dB,-3.14631049678967e-02°)
2.46603933723429e+00	(6.26729256384505e+00dB,-3.14086640543901e-02°)
2.47172414501608e+00	(6.26729249950460e+00dB,-3.13543896530829e-02°)
2.47742205763323e+00	(6.26729243545912e+00dB,-3.13002814763034e-02°)
2.48313310529552e+00	(6.26729237170727e+00dB,-3.12463392372621e-02°)
2.48885731828234e+00	(6.26729230824768e+00dB,-3.11925626500615e-02°)
2.49459472694290e+00	(6.26729224507902e+00dB,-3.11389514296621e-02°)
2.50034536169638e+00	(6.26729218219994e+00dB,-3.10855052919103e-02°)
2.50610925303206e+00	(6.26729211960912e+00dB,-3.10322239535212e-02°)
2.51188643150953e+00	(6.26729205730521e+00dB,-3.09791071321000e-02°)
2.51767692775880e+00	(6.26729199528691e+00dB,-3.09261545461002e-02°)
2.52348077248052e+00	(6.26729193355290e+00dB,-3.08733659148627e-02°)
2.52929799644609e+00	(6.26729187210186e+00dB,-3.08207409585899e-02°)
2.53512863049785e+00	(6.26729181093250e+00dB,-3.07682793983491e-02°)
2.54097270554925e+00	(6.26729175004352e+00dB,-3.07159809560742e-02°)
2.54683025258499e+00	(6.26729168943363e+00dB,-3.06638453545734e-02°)
2.55270130266119e+00	(6.26729162910153e+00dB,-3.06118723175045e-02°)
2.55858588690559e+00	(6.26729156904596e+00dB,-3.05600615693939e-02°)
2.56448403651766e+00	(6.26729150926564e+00dB,-3.05084128356212e-02°)
2.57039578276881e+00	(6.26729144975930e+00dB,-3.04569258424362e-02°)
2.57632115700252e+00	(6.26729139052568e+00dB,-3.04056003169363e-02°)
2.58226019063454e+00	(6.26729133156352e+00dB,-3.03544359870774e-02°)
2.58821291515303e+00	(6.26729127287158e+00dB,-3.03034325816636e-02°)
2.59417936211876e+00	(6.26729121444860e+00dB,-3.02525898303670e-02°)
2.60015956316521e+00	(6.26729115629336e+00dB,-3.02019074636905e-02°)
2.60615354999884e+00	(6.26729109840462e+00dB,-3.01513852130092e-02°)
2.61216135439915e+00	(6.26729104078114e+00dB,-3.01010228105192e-02°)
2.61818300821893e+00	(6.26729098342171e+00dB,-3.00508199892916e-02°)
2.62421854338438e+00	(6.26729092632511e+00dB,-3.00007764832248e-02°)
2.63026799189532e+00	(6.26729086949014e+00dB,-2.99508920270685e-02°)
2.63633138582532e+00	(6.26729081291558e+00dB,-2.99011663564112e-02°)
2.64240875732189e+00	(6.26729075660023e+00dB,-2.98515992076840e-02°)
2.64850013860664e+00	(6.26729070054291e+00dB,-2.98021903181656e-02°)
2.65460556197548e+00	(6.26729064474242e+00dB,-2.97529394259598e-02°)
2.66072505979875e+00	(6.26729058919758e+00dB,-2.97038462700139e-02°)
2.66685866452142e+00	(6.26729053390722e+00dB,-2.96549105901211e-02°)
2.67300640866325e+00	(6.26729047887015e+00dB,-2.96061321268923e-02°)
2.67916832481897e+00	(6.26729042408522e+00dB,-2.95575106217760e-02°)
2.68534444565845e+00	(6.26729036955126e+00dB,-2.95090458170653e-02°)
2.69153480392685e+00	(6.26729031526711e+00dB,-2.94607374558577e-02°)
2.69773943244486e+00	(6.26729026123162e+00dB,-2.94125852821084e-02°)
2.70395836410878e+00	(6.26729020744366e+00dB,-2.93645890405794e-02°)
2.71019163189078e+00	(6.26729015390208e+00dB,-2.93167484768693e-02°)
2.71643926883902e+00	(6.26729010060573e+00dB,-2.92690633373971e-02°)
2.72270130807785e+00	(6.26729004755350e+00dB,-2.92215333694114e-02°)
2.72897778280798e+00	(6.26728999474426e+00dB,-2.91741583209770e-02°)
2.73526872630665e+00	(6.26728994217688e+00dB,-2.91269379409768e-02°)
2.74157417192782e+00	(6.26728988985026e+00dB,-2.90798719791224e-02°)
2.74789415310233e+00	(6.26728983776329e+00dB,-2.90329601859388e-02°)
2.75422870333810e+00	(6.26728978591485e+00dB,-2.89862023127643e-02°)
2.76057785622028e+00	(6.26728973430385e+00dB,-2.89395981117642e-02°)
2.76694164541145e+00	(6.26728968292920e+00dB,-2.88931473359043e-02°)
2.77332010465178e+00	(6.26728963178980e+00dB,-2.88468497389699e-02°)
2.77971326775922e+00	(6.26728958088457e+00dB,-2.88007050755593e-02°)
2.78612116862970e+00	(6.26728953021245e+00dB,-2.87547131010812e-02°)
2.79254384123727e+00	(6.26728947977233e+00dB,-2.87088735717485e-02°)
2.79898131963430e+00	(6.26728942956317e+00dB,-2.86631862445837e-02°)
2.80543363795165e+00	(6.26728937958389e+00dB,-2.86176508774231e-02°)
2.81190083039887e+00	(6.26728932983343e+00dB,-2.85722672288961e-02°)
2.81838293126439e+00	(6.26728928031074e+00dB,-2.85270350584450e-02°)
2.82487997491564e+00	(6.26728923101478e+00dB,-2.84819541263181e-02°)
2.83139199579931e+00	(6.26728918194449e+00dB,-2.84370241935435e-02°)
2.83791902844149e+00	(6.26728913309883e+00dB,-2.83922450219888e-02°)
2.84446110744785e+00	(6.26728908447677e+00dB,-2.83476163742740e-02°)
2.85101826750384e+00	(6.26728903607728e+00dB,-2.83031380138526e-02°)
2.85759054337488e+00	(6.26728898789933e+00dB,-2.82588097049515e-02°)
2.86417796990651e+00	(6.26728893994190e+00dB,-2.82146312126171e-02°)
2.87078058202462e+00	(6.26728889220397e+00dB,-2.81706023026604e-02°)
2.87739841473560e+00	(6.26728884468453e+00dB,-2.81267227417062e-02°)
2.88403150312654e+00	(6.26728879738258e+00dB,-2.80829922971697e-02°)
2.89067988236540e+00	(6.26728875029711e+00dB,-2.80394107372433e-02°)
2.89734358770125e+00	(6.26728870342712e+00dB,-2.79959778309234e-02°)
2.90402265446438e+00	(6.26728865677161e+00dB,-2.79526933479792e-02°)
2.91071711806653e+00	(6.26728861032961e+00dB,-2.79095570589754e-02°)
2.91742701400109e+00	(6.26728856410012e+00dB,-2.78665687352596e-02°)
2.92415237784326e+00	(6.26728851808216e+00dB,-2.78237281489735e-02°)
2.93089324525025e+00	(6.26728847227477e+00dB,-2.77810350730247e-02°)
2.93764965196146e+00	(6.26728842667695e+00dB,-2.77384892811113e-02°)
2.94442163379869e+00	(6.26728838128777e+00dB,-2.76960905477178e-02°)
2.95120922666631e+00	(6.26728833610624e+00dB,-2.76538386480919e-02°)
2.95801246655147e+00	(6.26728829113140e+00dB,-2.76117333582716e-02°)
2.96483138952427e+00	(6.26728824636232e+00dB,-2.75697744550757e-02°)
2.97166603173795e+00	(6.26728820179803e+00dB,-2.75279617160862e-02°)
2.97851642942911e+00	(6.26728815743760e+00dB,-2.74862949196625e-02°)
2.98538261891788e+00	(6.26728811328007e+00dB,-2.74447738449460e-02°)
2.99226463660811e+00	(6.26728806932452e+00dB,-2.74033982718463e-02°)
2.99916251898757e+00	(6.26728802557002e+00dB,-2.73621679810399e-02°)
3.00607630262815e+00	(6.26728798201563e+00dB,-2.73210827539809e-02°)
3.01300602418604e+00	(6.26728793866044e+00dB,-2.72801423728685e-02°)
3.01995172040194e+00	(6.26728789550352e+00dB,-2.72393466207095e-02°)
3.02691342810123e+00	(6.26728785254396e+00dB,-2.71986952812465e-02°)
3.03389118419419e+00	(6.26728780978085e+00dB,-2.71581881389959e-02°)
3.04088502567620e+00	(6.26728776721327e+00dB,-2.71178249792536e-02°)
3.04789498962790e+00	(6.26728772484034e+00dB,-2.70776055880377e-02°)
3.05492111321543e+00	(6.26728768266115e+00dB,-2.70375297521857e-02°)
3.06196343369060e+00	(6.26728764067480e+00dB,-2.69975972592454e-02°)
3.06902198839108e+00	(6.26728759888041e+00dB,-2.69578078975400e-02°)
3.07609681474063e+00	(6.26728755727709e+00dB,-2.69181614561526e-02°)
3.08318795024927e+00	(6.26728751586396e+00dB,-2.68786577249555e-02°)
3.09029543251351e+00	(6.26728747464013e+00dB,-2.68392964945073e-02°)
3.09741929921650e+00	(6.26728743360474e+00dB,-2.68000775561913e-02°)
3.10455958812827e+00	(6.26728739275692e+00dB,-2.67610007021017e-02°)
3.11171633710594e+00	(6.26728735209580e+00dB,-2.67220657251153e-02°)
3.11888958409385e+00	(6.26728731162052e+00dB,-2.66832724188214e-02°)
3.12607936712387e+00	(6.26728727133021e+00dB,-2.66446205775958e-02°)
3.13328572431550e+00	(6.26728723122404e+00dB,-2.66061099965655e-02°)
3.14050869387613e+00	(6.26728719130113e+00dB,-2.65677404715732e-02°)
3.14774831410123e+00	(6.26728715156066e+00dB,-2.65295117992335e-02°)
3.15500462337454e+00	(6.26728711200177e+00dB,-2.64914237769126e-02°)
3.16227766016830e+00	(6.26728707262363e+00dB,-2.64534762026968e-02°)
3.16956746304341e+00	(6.26728703342541e+00dB,-2.64156688754493e-02°)
3.17687407064969e+00	(6.26728699440626e+00dB,-2.63780015947439e-02°)
3.18419752172604e+00	(6.26728695556537e+00dB,-2.63404741609187e-02°)
3.19153785510068e+00	(6.26728691690191e+00dB,-2.63030863750469e-02°)
3.19889510969131e+00	(6.26728687841507e+00dB,-2.62658380389444e-02°)
3.20626932450538e+00	(6.26728684010401e+00dB,-2.62287289551494e-02°)
3.21366053864023e+00	(6.26728680196794e+00dB,-2.61917589269718e-02°)
3.22106879128335e+00	(6.26728676400606e+00dB,-2.61549277584218e-02°)
3.22849412171255e+00	(6.26728672621753e+00dB,-2.61182352542693e-02°)
3.23593656929619e+00	(6.26728668860158e+00dB,-2.60816812200024e-02°)
3.24339617349340e+00	(6.26728665115740e+00dB,-2.60452654618691e-02°)
3.25087297385425e+00	(6.26728661388420e+00dB,-2.60089877868246e-02°)
3.25836701002000e+00	(6.26728657678118e+00dB,-2.59728480025649e-02°)
3.26587832172327e+00	(6.26728653984757e+00dB,-2.59368459175228e-02°)
3.27340694878829e+00	(6.26728650308257e+00dB,-2.59009813408423e-02°)
3.28095293113110e+00	(6.26728646648542e+00dB,-2.58652540824202e-02°)
3.28851630875974e+00	(6.26728643005532e+00dB,-2.58296639528621e-02°)
3.29609712177449e+00	(6.26728639379152e+00dB,-2.57942107635054e-02°)
3.30369541036806e+00	(6.26728635769324e+00dB,-2.57588943264332e-02°)
3.31131121482582e+00	(6.26728632175972e+00dB,-2.57237144544163e-02°)
3.31894457552601e+00	(6.26728628599019e+00dB,-2.56886709609823e-02°)
3.32659553293995e+00	(6.26728625038390e+00dB,-2.56537636603634e-02°)
3.33426412763226e+00	(6.26728621494009e+00dB,-2.56189923675086e-02°)
3.34195040026105e+00	(6.26728617965802e+00dB,-2.55843568981142e-02°)
3.34965439157818e+00	(6.26728614453692e+00dB,-2.55498570685690e-02°)
3.35737614242945e+00	(6.26728610957607e+00dB,-2.55154926960046e-02°)
3.36511569375481e+00	(6.26728607477471e+00dB,-2.54812635982386e-02°)
3.37287308658859e+00	(6.26728604013211e+00dB,-2.54471695938303e-02°)
3.38064836205972e+00	(6.26728600564754e+00dB,-2.54132105020526e-02°)
3.38844156139193e+00	(6.26728597132026e+00dB,-2.53793861428919e-02°)
3.39625272590399e+00	(6.26728593714955e+00dB,-2.53456963370468e-02°)
3.40408189700991e+00	(6.26728590313468e+00dB,-2.53121409059168e-02°)
3.41192911621919e+00	(6.26728586927493e+00dB,-2.52787196716356e-02°)
3.41979442513699e+00	(6.26728583556958e+00dB,-2.52454324570439e-02°)
3.42767786546441e+00	(6.26728580201793e+00dB,-2.52122790856667e-02°)
3.43557947899865e+00	(6.26728576861926e+00dB,-2.51792593817826e-02°)
3.44349930763329e+00	(6.26728573537285e+00dB,-2.51463731703342e-02°)
3.45143739335846e+00	(6.26728570227801e+00dB,-2.51136202770164e-02°)
3.45939377826112e+00	(6.26728566933403e+00dB,-2.50810005281765e-02°)
3.46736850452522e+00	(6.26728563654022e+00dB,-2.50485137509051e-02°)
3.47536161443196e+00	(6.26728560389588e+00dB,-2.50161597730116e-02°)
3.48337315036002e+00	(6.26728557140031e+00dB,-2.49839384229700e-02°)
3.49140315478576e+00	(6.26728553905284e+00dB,-2.49518495299750e-02°)
3.49945167028347e+00	(6.26728550685277e+00dB,-2.49198929239210e-02°)
3.50751873952558e+00	(6.26728547479943e+00dB,-2.48880684354143e-02°)
3.51560440528288e+00	(6.26728544289212e+00dB,-2.48563758957466e-02°)
3.52370871042477e+00	(6.26728541113019e+00dB,-2.48248151369185e-02°)
3.53183169791947e+00	(6.26728537951294e+00dB,-2.47933859916164e-02°)
3.53997341083424e+00	(6.26728534803972e+00dB,-2.47620882932428e-02°)
3.54813389233565e+00	(6.26728531670985e+00dB,-2.47309218758811e-02°)
3.55631318568975e+00	(6.26728528552268e+00dB,-2.46998865743253e-02°)
3.56451133426234e+00	(6.26728525447753e+00dB,-2.46689822240462e-02°)
3.57272838151918e+00	(6.26728522357376e+00dB,-2.46382086612304e-02°)
3.58096437102625e+00	(6.26728519281071e+00dB,-2.46075657227314e-02°)
3.58921934644995e+00	(6.26728516218772e+00dB,-2.45770532461155e-02°)
3.59749335155732e+00	(6.26728513170415e+00dB,-2.45466710696408e-02°)
3.60578643021632e+00	(6.26728510135935e+00dB,-2.45164190322407e-02°)
3.61409862639603e+00	(6.26728507115267e+00dB,-2.44862969735504e-02°)
3.62242998416688e+00	(6.26728504108349e+00dB,-2.44563047338937e-02°)
3.63078054770090e+00	(6.26728501115115e+00dB,-2.44264421542661e-02°)
3.63915036127196e+00	(6.26728498135503e+00dB,-2.43967090763887e-02°)
3.64753946925597e+00	(6.26728495169450e+00dB,-2.43671053426202e-02°)
3.65594791613114e+00	(6.26728492216892e+00dB,-2.43376307960406e-02°)
3.66437574647822e+00	(6.26728489277767e+00dB,-2.43082852803975e-02°)
3.67282300498074e+00	(6.26728486352012e+00dB,-2.42790686401348e-02°)
3.68128973642520e+00	(6.26728483439567e+00dB,-2.42499807203591e-02°)
3.68977598570139e+00	(6.26728480540368e+00dB,-2.42210213668902e-02°)
3.69828179780255e+00	(6.26728477654355e+00dB,-2.41921904261994e-02°)
3.70680721782565e+00	(6.26728474781466e+00dB,-2.41634877454448e-02°)
3.71535229097161e+00	(6.26728471921641e+00dB,-2.41349131724909e-02°)
3.72391706254557e+00	(6.26728469074819e+00dB,-2.41064665558433e-02°)
3.73250157795709e+00	(6.26728466240939e+00dB,-2.40781477447180e-02°)
3.74110588272042e+00	(6.26728463419942e+00dB,-2.40499565889826e-02°)
3.74973002245472e+00	(6.26728460611767e+00dB,-2.40218929391868e-02°)
3.75837404288433e+00	(6.26728457816356e+00dB,-2.39939566465774e-02°)
3.76703798983897e+00	(6.26728455033649e+00dB,-2.39661475630412e-02°)
3.77572190925404e+00	(6.26728452263586e+00dB,-2.39384655411778e-02°)
3.78442584717082e+00	(6.26728449506111e+00dB,-2.39109104342289e-02°)
3.79314984973670e+00	(6.26728446761162e+00dB,-2.38834820961271e-02°)
3.80189396320549e+00	(6.26728444028684e+00dB,-2.38561803814686e-02°)
3.81065823393761e+00	(6.26728441308618e+00dB,-2.38290051455203e-02°)
3.81944270840035e+00	(6.26728438600905e+00dB,-2.38019562442255e-02°)
3.82824743316811e+00	(6.26728435905490e+00dB,-2.37750335341965e-02°)
3.83707245492267e+00	(6.26728433222314e+00dB,-2.37482368727050e-02°)
3.84591782045342e+00	(6.26728430551321e+00dB,-2.37215661176977e-02°)
3.85478357665760e+00	(6.26728427892455e+00dB,-2.36950211277959e-02°)
3.86366977054057e+00	(6.26728425245658e+00dB,-2.36686017622698e-02°)
3.87257644921605e+00	(6.26728422610875e+00dB,-2.36423078810807e-02°)
3.88150365990636e+00	(6.26728419988050e+00dB,-2.36161393448187e-02°)
3.89045144994268e+00	(6.26728417377128e+00dB,-2.35900960147827e-02°)
3.89941986676531e+00	(6.26728414778053e+00dB,-2.35641777528939e-02°)
3.90840895792390e+00	(6.26728412190769e+00dB,-2.35383844217680e-02°)
3.91741877107771e+00	(6.26728409615223e+00dB,-2.35127158846651e-02°)
3.92644935399587e+00	(6.26728407051360e+00dB,-2.34871720055016e-02°)
3.93550075455765e+00	(6.26728404499125e+00dB,-2.34617526488871e-02°)
3.94457302075266e+00	(6.26728401958465e+00dB,-2.34364576800358e-02°)
3.95366620068115e+00	(6.26728399429324e+00dB,-2.34112869648889e-02°)
3.96278034255427e+00	(6.26728396911651e+00dB,-2.33862403699808e-02°)
3.97191549469428e+00	(6.26728394405391e+00dB,-2.33613177625525e-02°)
3.98107170553485e+00	(6.26728391910492e+00dB,-2.33365190104842e-02°)
3.99024902362129e+00	(6.26728389426901e+00dB,-2.33118439823066e-02°)
3.99944749761085e+00	(6.26728386954564e+00dB,-2.32872925472108e-02°)
4.00866717627290e+00	(6.26728384493430e+00dB,-2.32628645750415e-02°)
4.01790810848927e+00	(6.26728382043446e+00dB,-2.32385599363137e-02°)
4.02717034325446e+00	(6.26728379604561e+00dB,-2.32143785021652e-02°)
4.03645392967592e+00	(6.26728377176723e+00dB,-2.31903201444214e-02°)
4.04575891697430e+00	(6.26728374759880e+00dB,-2.31663847355279e-02°)
4.05508535448371e+00	(6.26728372353982e+00dB,-2.31425721486043e-02°)
4.06443329165200e+00	(6.26728369958976e+00dB,-2.31188822574167e-02°)
4.07380277804099e+00	(6.26728367574814e+00dB,-2.30953149363822e-02°)
4.08319386332679e+00	(6.26728365201443e+00dB,-2.30718700605494e-02°)
4.09260659729997e+00	(6.26728362838814e+00dB,-2.30485475056499e-02°)
4.10204102986593e+00	(6.26728360486878e+00dB,-2.30253471480322e-02°)
4.11149721104509e+00	(6.26728358145582e+00dB,-2.30022688647047e-02°)
4.12097519097317e+00	(6.26728355814880e+00dB,-2.29793125333344e-02°)
4.13047501990148e+00	(6.26728353494720e+00dB,-2.29564780322115e-02°)
4.13999674819717e+00	(6.26728351185054e+00dB,-2.29337652402856e-02°)
4.14954042634349e+00	(6.26728348885833e+00dB,-2.29111740371536e-02°)
4.15910610494008e+00	(6.26728346597009e+00dB,-2.28887043030599e-02°)
4.16869383470322e+00	(6.26728344318532e+00dB,-2.28663559188689e-02°)
4.17830366646608e+00	(6.26728342050354e+00dB,-2.28441287661187e-02°)
4.18793565117904e+00	(6.26728339792428e+00dB,-2.28220227269737e-02°)
4.19758983990994e+00	(6.26728337544706e+00dB,-2.28000376842435e-02°)
4.20726628384430e+00	(6.26728335307140e+00dB,-2.27781735213798e-02°)
4.21696503428568e+00	(6.26728333079682e+00dB,-2.27564301224671e-02°)
4.22668614265589e+00	(6.26728330862285e+00dB,-2.27348073722434e-02°)
4.23642966049527e+00	(6.26728328654904e+00dB,-2.27133051560860e-02°)
4.24619563946299e+00	(6.26728326457490e+00dB,-2.26919233599904e-02°)
4.25598413133729e+00	(6.26728324269997e+00dB,-2.26706618706114e-02°)
4.26579518801578e+00	(6.26728322092379e+00dB,-2.26495205752360e-02°)
4.27562886151572e+00	(6.26728319924590e+00dB,-2.26284993617864e-02°)
4.28548520397425e+00	(6.26728317766584e+00dB,-2.26075981188319e-02°)
4.29536426764873e+00	(6.26728315618315e+00dB,-2.25868167355536e-02°)
4.30526610491696e+00	(6.26728313479738e+00dB,-2.25661551017802e-02°)
4.31519076827751e+00	(6.26728311350807e+00dB,-2.25456131079870e-02°)
4.32513831034994e+00	(6.26728309231477e+00dB,-2.25251906452751e-02°)
4.33510878387514e+00	(6.26728307121704e+00dB,-2.25048876053753e-02°)
4.34510224171557e+00	(6.26728305021443e+00dB,-2.24847038806557e-02°)
4.35511873685554e+00	(6.26728302930649e+00dB,-2.24646393641169e-02°)
4.36515832240151e+00	(6.26728300849278e+00dB,-2.24446939493817e-02°)
4.37522105158237e+00	(6.26728298777286e+00dB,-2.24248675307160e-02°)
4.38530697774971e+00	(6.26728296714629e+00dB,-2.24051600030085e-02°)
