Freq.	V(A)/I(RDC_AB)
2.27509743077203e+01	(-2.94911549980394e+01dB,2.45071956725223e+00°)
2.28034207200037e+01	(-2.94911183414685e+01dB,2.45636214628498e+00°)
2.28559880337539e+01	(-2.94910815160183e+01dB,2.46201768495992e+00°)
2.29086765276773e+01	(-2.94910445208989e+01dB,2.46768621281752e+00°)
2.29614864811232e+01	(-2.94910073553398e+01dB,2.47336775947057e+00°)
2.30144181740846e+01	(-2.94909700185526e+01dB,2.47906235459373e+00°)
2.30674718872002e+01	(-2.94909325097452e+01dB,2.48477002792778e+00°)
2.31206479017555e+01	(-2.94908948281347e+01dB,2.49049080928332e+00°)
2.31739464996843e+01	(-2.94908569729236e+01dB,2.49622472853418e+00°)
2.32273679635706e+01	(-2.94908189433145e+01dB,2.50197181562183e+00°)
2.32809125766496e+01	(-2.94907807384995e+01dB,2.50773210055240e+00°)
2.33345806228096e+01	(-2.94907423576784e+01dB,2.51350561340198e+00°)
2.33883723865931e+01	(-2.94907038000415e+01dB,2.51929238431205e+00°)
2.34422881531988e+01	(-2.94906650647715e+01dB,2.52509244348986e+00°)
2.34963282084826e+01	(-2.94906261510611e+01dB,2.53090582121396e+00°)
2.35504928389596e+01	(-2.94905870580840e+01dB,2.53673254782572e+00°)
2.36047823318053e+01	(-2.94905477850128e+01dB,2.54257265373481e+00°)
2.36591969748571e+01	(-2.94905083310263e+01dB,2.54842616942138e+00°)
2.37137370566161e+01	(-2.94904686952854e+01dB,2.55429312542916e+00°)
2.37684028662483e+01	(-2.94904288769642e+01dB,2.56017355237483e+00°)
2.38231946935864e+01	(-2.94903888752115e+01dB,2.56606748093676e+00°)
2.38781128291313e+01	(-2.94903486891969e+01dB,2.57197494186870e+00°)
2.39331575640534e+01	(-2.94903083180626e+01dB,2.57789596598582e+00°)
2.39883291901944e+01	(-2.94902677609635e+01dB,2.58383058417656e+00°)
2.40436280000688e+01	(-2.94902270170413e+01dB,2.58977882739523e+00°)
2.40990542868655e+01	(-2.94901860854342e+01dB,2.59574072666498e+00°)
2.41546083444489e+01	(-2.94901449652907e+01dB,2.60171631308208e+00°)
2.42102904673613e+01	(-2.94901036557310e+01dB,2.60770561780446e+00°)
2.42661009508237e+01	(-2.94900621558941e+01dB,2.61370867206610e+00°)
2.43220400907377e+01	(-2.94900204649024e+01dB,2.61972550716642e+00°)
2.43781081836870e+01	(-2.94899785818743e+01dB,2.62575615447426e+00°)
2.44343055269392e+01	(-2.94899365059323e+01dB,2.63180064543055e+00°)
2.44906324184469e+01	(-2.94898942361926e+01dB,2.63785901154517e+00°)
2.45470891568498e+01	(-2.94898517717471e+01dB,2.64393128439171e+00°)
2.46036760414758e+01	(-2.94898091117222e+01dB,2.65001749562551e+00°)
2.46603933723429e+01	(-2.94897662552014e+01dB,2.65611767696025e+00°)
2.47172414501608e+01	(-2.94897232012932e+01dB,2.66223186018867e+00°)
2.47742205763323e+01	(-2.94896799490944e+01dB,2.66836007717174e+00°)
2.48313310529552e+01	(-2.94896364976763e+01dB,2.67450235983436e+00°)
2.48885731828234e+01	(-2.94895928461347e+01dB,2.68065874018096e+00°)
2.49459472694290e+01	(-2.94895489935469e+01dB,2.68682925028241e+00°)
2.50034536169638e+01	(-2.94895049389976e+01dB,2.69301392228416e+00°)
2.50610925303206e+01	(-2.94894606815454e+01dB,2.69921278839604e+00°)
2.51188643150953e+01	(-2.94894162202707e+01dB,2.70542588090724e+00°)
2.51767692775880e+01	(-2.94893715542211e+01dB,2.71165323216942e+00°)
2.52348077248052e+01	(-2.94893266824756e+01dB,2.71789487461701e+00°)
2.52929799644609e+01	(-2.94892816040715e+01dB,2.72415084074446e+00°)
2.53512863049785e+01	(-2.94892363180692e+01dB,2.73042116312666e+00°)
2.54097270554925e+01	(-2.94891908235078e+01dB,2.73670587440509e+00°)
2.54683025258499e+01	(-2.94891451194401e+01dB,2.74300500729916e+00°)
2.55270130266119e+01	(-2.94890992048906e+01dB,2.74931859459300e+00°)
2.55858588690559e+01	(-2.94890530788992e+01dB,2.75564666914941e+00°)
2.56448403651766e+01	(-2.94890067404917e+01dB,2.76198926390068e+00°)
2.57039578276881e+01	(-2.94889601886948e+01dB,2.76834641185357e+00°)
2.57632115700252e+01	(-2.94889134225268e+01dB,2.77471814608641e+00°)
2.58226019063454e+01	(-2.94888664410040e+01dB,2.78110449975143e+00°)
2.58821291515303e+01	(-2.94888192431314e+01dB,2.78750550607170e+00°)
2.59417936211876e+01	(-2.94887718279279e+01dB,2.79392119834962e+00°)
2.60015956316521e+01	(-2.94887241943836e+01dB,2.80035160995325e+00°)
2.60615354999884e+01	(-2.94886763414968e+01dB,2.80679677432827e+00°)
2.61216135439915e+01	(-2.94886282682616e+01dB,2.81325672499429e+00°)
2.61818300821893e+01	(-2.94885799736727e+01dB,2.81973149554649e+00°)
2.62421854338438e+01	(-2.94885314567019e+01dB,2.82622111964819e+00°)
2.63026799189532e+01	(-2.94884827163335e+01dB,2.83272563104246e+00°)
2.63633138582532e+01	(-2.94884337515398e+01dB,2.83924506354428e+00°)
2.64240875732189e+01	(-2.94883845612901e+01dB,2.84577945104370e+00°)
2.64850013860664e+01	(-2.94883351445517e+01dB,2.85232882750630e+00°)
2.65460556197548e+01	(-2.94882855002773e+01dB,2.85889322696911e+00°)
2.66072505979875e+01	(-2.94882356274304e+01dB,2.86547268354937e+00°)
2.66685866452142e+01	(-2.94881855249569e+01dB,2.87206723143504e+00°)
2.67300640866325e+01	(-2.94881351918066e+01dB,2.87867690489221e+00°)
2.67916832481897e+01	(-2.94880846269188e+01dB,2.88530173826048e+00°)
2.68534444565845e+01	(-2.94880338292192e+01dB,2.89194176595202e+00°)
2.69153480392685e+01	(-2.94879827976487e+01dB,2.89859702246144e+00°)
2.69773943244486e+01	(-2.94879315311335e+01dB,2.90526754235578e+00°)
2.70395836410878e+01	(-2.94878800285875e+01dB,2.91195336027563e+00°)
2.71019163189078e+01	(-2.94878282889328e+01dB,2.91865451094211e+00°)
2.71643926883902e+01	(-2.94877763110763e+01dB,2.92537102914918e+00°)
2.72270130807785e+01	(-2.94877240939315e+01dB,2.93210294977108e+00°)
2.72897778280798e+01	(-2.94876716364013e+01dB,2.93885030775675e+00°)
2.73526872630665e+01	(-2.94876189373734e+01dB,2.94561313812838e+00°)
2.74157417192782e+01	(-2.94875659957361e+01dB,2.95239147598703e+00°)
2.74789415310233e+01	(-2.94875128103845e+01dB,2.95918535651467e+00°)
2.75422870333810e+01	(-2.94874593801924e+01dB,2.96599481496503e+00°)
2.76057785622028e+01	(-2.94874057040402e+01dB,2.97281988667312e+00°)
2.76694164541145e+01	(-2.94873517808060e+01dB,2.97966060705241e+00°)
2.77332010465178e+01	(-2.94872976093371e+01dB,2.98651701158516e+00°)
2.77971326775922e+01	(-2.94872431885112e+01dB,2.99338913584369e+00°)
2.78612116862970e+01	(-2.94871885171766e+01dB,3.00027701546990e+00°)
2.79254384123727e+01	(-2.94871335941806e+01dB,3.00718068618518e+00°)
2.79898131963430e+01	(-2.94870784183739e+01dB,3.01410018379225e+00°)
2.80543363795165e+01	(-2.94870229885934e+01dB,3.02103554416911e+00°)
2.81190083039887e+01	(-2.94869673036735e+01dB,3.02798680327342e+00°)
2.81838293126439e+01	(-2.94869113624389e+01dB,3.03495399713993e+00°)
2.82487997491564e+01	(-2.94868551637206e+01dB,3.04193716188627e+00°)
2.83139199579931e+01	(-2.94867987063313e+01dB,3.04893633370456e+00°)
2.83791902844149e+01	(-2.94867419890839e+01dB,3.05595154886808e+00°)
2.84446110744785e+01	(-2.94866850107904e+01dB,3.06298284373092e+00°)
2.85101826750384e+01	(-2.94866277702444e+01dB,3.07003025472209e+00°)
2.85759054337488e+01	(-2.94865702662496e+01dB,3.07709381835574e+00°)
2.86417796990651e+01	(-2.94865124975989e+01dB,3.08417357122387e+00°)
2.87078058202462e+01	(-2.94864544630707e+01dB,3.09126954999517e+00°)
2.87739841473560e+01	(-2.94863961614538e+01dB,3.09838179142415e+00°)
2.88403150312654e+01	(-2.94863375915070e+01dB,3.10551033233677e+00°)
2.89067988236540e+01	(-2.94862787520195e+01dB,3.11265520965224e+00°)
2.89734358770125e+01	(-2.94862196417375e+01dB,3.11981646035694e+00°)
2.90402265446438e+01	(-2.94861602594275e+01dB,3.12699412152715e+00°)
2.91071711806653e+01	(-2.94861006038357e+01dB,3.13418823031486e+00°)
2.91742701400109e+01	(-2.94860406737101e+01dB,3.14139882395564e+00°)
2.92415237784326e+01	(-2.94859804677973e+01dB,3.14862593976784e+00°)
2.93089324525025e+01	(-2.94859199848265e+01dB,3.15586961514684e+00°)
2.93764965196146e+01	(-2.94858592235211e+01dB,3.16312988756954e+00°)
2.94442163379869e+01	(-2.94857981826176e+01dB,3.17040679460127e+00°)
2.95120922666631e+01	(-2.94857368608250e+01dB,3.17770037388122e+00°)
2.95801246655147e+01	(-2.94856752568537e+01dB,3.18501066313320e+00°)
2.96483138952427e+01	(-2.94856133694125e+01dB,3.19233770016462e+00°)
2.97166603173795e+01	(-2.94855511972013e+01dB,3.19968152286408e+00°)
2.97851642942911e+01	(-2.94854887389102e+01dB,3.20704216920105e+00°)
2.98538261891788e+01	(-2.94854259932287e+01dB,3.21441967722957e+00°)
2.99226463660811e+01	(-2.94853629588389e+01dB,3.22181408508593e+00°)
2.99916251898757e+01	(-2.94852996344172e+01dB,3.22922543098930e+00°)
3.00607630262815e+01	(-2.94852360186309e+01dB,3.23665375324074e+00°)
3.01300602418604e+01	(-2.94851721101482e+01dB,3.24409909022717e+00°)
3.01995172040194e+01	(-2.94851079076275e+01dB,3.25156148041730e+00°)
3.02691342810123e+01	(-2.94850434097119e+01dB,3.25904096236001e+00°)
3.03389118419419e+01	(-2.94849786150546e+01dB,3.26653757469384e+00°)
3.04088502567620e+01	(-2.94849135222864e+01dB,3.27405135613514e+00°)
3.04789498962790e+01	(-2.94848481300538e+01dB,3.28158234549233e+00°)
3.05492111321543e+01	(-2.94847824369725e+01dB,3.28913058164877e+00°)
3.06196343369060e+01	(-2.94847164416680e+01dB,3.29669610357806e+00°)
3.06902198839108e+01	(-2.94846501427490e+01dB,3.30427895033441e+00°)
3.07609681474063e+01	(-2.94845835388340e+01dB,3.31187916106260e+00°)
3.08318795024927e+01	(-2.94845166285138e+01dB,3.31949677498405e+00°)
3.09029543251351e+01	(-2.94844494103884e+01dB,3.32713183141101e+00°)
3.09741929921650e+01	(-2.94843818830426e+01dB,3.33478436973750e+00°)
3.10455958812827e+01	(-2.94843140450639e+01dB,3.34245442944616e+00°)
3.11171633710594e+01	(-2.94842458950271e+01dB,3.35014205010269e+00°)
3.11888958409385e+01	(-2.94841774314981e+01dB,3.35784727135734e+00°)
3.12607936712387e+01	(-2.94841086530461e+01dB,3.36557013294984e+00°)
3.13328572431550e+01	(-2.94840395582266e+01dB,3.37331067470303e+00°)
3.14050869387613e+01	(-2.94839701455814e+01dB,3.38106893652300e+00°)
3.14774831410123e+01	(-2.94839004136557e+01dB,3.38884495840585e+00°)
3.15500462337454e+01	(-2.94838303609954e+01dB,3.39663878043692e+00°)
3.16227766016830e+01	(-2.94837599861267e+01dB,3.40445044278291e+00°)
3.16956746304341e+01	(-2.94836892875677e+01dB,3.41227998569664e+00°)
3.17687407064969e+01	(-2.94836182638398e+01dB,3.42012744952167e+00°)
3.18419752172604e+01	(-2.94835469134449e+01dB,3.42799287468342e+00°)
3.19153785510068e+01	(-2.94834752348938e+01dB,3.43587630170074e+00°)
3.19889510969131e+01	(-2.94834032266833e+01dB,3.44377777117681e+00°)
3.20626932450538e+01	(-2.94833308872977e+01dB,3.45169732380010e+00°)
3.21366053864023e+01	(-2.94832582152231e+01dB,3.45963500035006e+00°)
3.22106879128335e+01	(-2.94831852089384e+01dB,3.46759084169387e+00°)
3.22849412171255e+01	(-2.94831118669002e+01dB,3.47556488878039e+00°)
3.23593656929619e+01	(-2.94830381875837e+01dB,3.48355718265685e+00°)
3.24339617349340e+01	(-2.94829641694372e+01dB,3.49156776445068e+00°)
3.25087297385425e+01	(-2.94828898109033e+01dB,3.49959667537837e+00°)
3.25836701002000e+01	(-2.94828151104333e+01dB,3.50764395675114e+00°)
3.26587832172327e+01	(-2.94827400664529e+01dB,3.51570964996165e+00°)
3.27340694878829e+01	(-2.94826646773893e+01dB,3.52379379649473e+00°)
3.28095293113110e+01	(-2.94825889416637e+01dB,3.53189643792484e+00°)
3.28851630875974e+01	(-2.94825128576905e+01dB,3.54001761591584e+00°)
3.29609712177449e+01	(-2.94824364238726e+01dB,3.54815737221902e+00°)
3.30369541036806e+01	(-2.94823596386008e+01dB,3.55631574867343e+00°)
3.31131121482582e+01	(-2.94822825002779e+01dB,3.56449278721556e+00°)
3.31894457552601e+01	(-2.94822050072792e+01dB,3.57268852986346e+00°)
3.32659553293995e+01	(-2.94821271579752e+01dB,3.58090301872629e+00°)
3.33426412763226e+01	(-2.94820489507493e+01dB,3.58913629601172e+00°)
3.34195040026105e+01	(-2.94819703839433e+01dB,3.59738840400356e+00°)
3.34965439157818e+01	(-2.94818914559256e+01dB,3.60565938509024e+00°)
3.35737614242945e+01	(-2.94818121650387e+01dB,3.61394928174321e+00°)
3.36511569375481e+01	(-2.94817325096220e+01dB,3.62225813652654e+00°)
3.37287308658859e+01	(-2.94816524879956e+01dB,3.63058599209042e+00°)
3.38064836205972e+01	(-2.94815720984966e+01dB,3.63893289118631e+00°)
3.38844156139193e+01	(-2.94814913394316e+01dB,3.64729887664748e+00°)
3.39625272590399e+01	(-2.94814102091138e+01dB,3.65568399140458e+00°)
3.40408189700991e+01	(-2.94813287058428e+01dB,3.66408827847750e+00°)
3.41192911621919e+01	(-2.94812468279096e+01dB,3.67251178097728e+00°)
3.41979442513699e+01	(-2.94811645735940e+01dB,3.68095454210569e+00°)
3.42767786546441e+01	(-2.94810819411900e+01dB,3.68941660516576e+00°)
3.43557947899865e+01	(-2.94809989289418e+01dB,3.69789801353503e+00°)
3.44349930763329e+01	(-2.94809155351333e+01dB,3.70639881070361e+00°)
3.45143739335846e+01	(-2.94808317580049e+01dB,3.71491904023900e+00°)
3.45939377826112e+01	(-2.94807475958058e+01dB,3.72345874580873e+00°)
3.46736850452522e+01	(-2.94806630467718e+01dB,3.73201797117068e+00°)
3.47536161443196e+01	(-2.94805781091436e+01dB,3.74059676018153e+00°)
3.48337315036002e+01	(-2.94804927811266e+01dB,3.74919515677934e+00°)
3.49140315478576e+01	(-2.94804070609412e+01dB,3.75781320500548e+00°)
3.49945167028347e+01	(-2.94803209467994e+01dB,3.76645094899484e+00°)
3.50751873952558e+01	(-2.94802344368853e+01dB,3.77510843296736e+00°)
3.51560440528288e+01	(-2.94801475293991e+01dB,3.78378570124739e+00°)
3.52370871042477e+01	(-2.94800602225070e+01dB,3.79248279824216e+00°)
3.53183169791947e+01	(-2.94799725144043e+01dB,3.80119976846925e+00°)
3.53997341083424e+01	(-2.94798844032377e+01dB,3.80993665652313e+00°)
3.54813389233565e+01	(-2.94797958871716e+01dB,3.81869350710406e+00°)
3.55631318568975e+01	(-2.94797069643476e+01dB,3.82747036500068e+00°)
3.56451133426234e+01	(-2.94796176329033e+01dB,3.83626727509837e+00°)
3.57272838151918e+01	(-2.94795278909849e+01dB,3.84508428238506e+00°)
3.58096437102625e+01	(-2.94794377366974e+01dB,3.85392143192933e+00°)
3.58921934644995e+01	(-2.94793471681586e+01dB,3.86277876890456e+00°)
3.59749335155732e+01	(-2.94792561834851e+01dB,3.87165633858280e+00°)
3.60578643021632e+01	(-2.94791647807548e+01dB,3.88055418631839e+00°)
3.61409862639603e+01	(-2.94790729580684e+01dB,3.88947235757545e+00°)
3.62242998416688e+01	(-2.94789807135080e+01dB,3.89841089790971e+00°)
3.63078054770090e+01	(-2.94788880451370e+01dB,3.90736985296844e+00°)
3.63915036127196e+01	(-2.94787949510171e+01dB,3.91634926849841e+00°)
3.64753946925597e+01	(-2.94787014291986e+01dB,3.92534919034160e+00°)
3.65594791613114e+01	(-2.94786074777357e+01dB,3.93436966444238e+00°)
3.66437574647822e+01	(-2.94785130946624e+01dB,3.94341073683673e+00°)
3.67282300498074e+01	(-2.94784182779966e+01dB,3.95247245365433e+00°)
3.68128973642520e+01	(-2.94783230257630e+01dB,3.96155486112907e+00°)
3.68977598570139e+01	(-2.94782273359675e+01dB,3.97065800558760e+00°)
3.69828179780255e+01	(-2.94781312066181e+01dB,3.97978193345912e+00°)
3.70680721782565e+01	(-2.94780346356928e+01dB,3.98892669126066e+00°)
3.71535229097161e+01	(-2.94779376211769e+01dB,3.99809232561475e+00°)
3.72391706254557e+01	(-2.94778401610418e+01dB,4.00727888323932e+00°)
3.73250157795709e+01	(-2.94777422532606e+01dB,4.01648641095559e+00°)
3.74110588272042e+01	(-2.94776438957758e+01dB,4.02571495567307e+00°)
3.74973002245472e+01	(-2.94775450865408e+01dB,4.03496456440891e+00°)
3.75837404288433e+01	(-2.94774458234839e+01dB,4.04423528427148e+00°)
3.76703798983897e+01	(-2.94773461045341e+01dB,4.05352716247259e+00°)
3.77572190925404e+01	(-2.94772459276053e+01dB,4.06284024632009e+00°)
3.78442584717082e+01	(-2.94771452906093e+01dB,4.07217458322441e+00°)
3.79314984973670e+01	(-2.94770441914438e+01dB,4.08153022069292e+00°)
3.80189396320549e+01	(-2.94769426279974e+01dB,4.09090720633248e+00°)
3.81065823393761e+01	(-2.94768405981448e+01dB,4.10030558784743e+00°)
3.81944270840035e+01	(-2.94767380997522e+01dB,4.10972541304229e+00°)
3.82824743316811e+01	(-2.94766351306924e+01dB,4.11916672982902e+00°)
3.83707245492267e+01	(-2.94765316887994e+01dB,4.12862958620583e+00°)
3.84591782045342e+01	(-2.94764277719253e+01dB,4.13811403028413e+00°)
3.85478357665760e+01	(-2.94763233778976e+01dB,4.14762011026875e+00°)
3.86366977054057e+01	(-2.94762185045315e+01dB,4.15714787446358e+00°)
3.87257644921605e+01	(-2.94761131496524e+01dB,4.16669737128280e+00°)
3.88150365990636e+01	(-2.94760073110382e+01dB,4.17626864922340e+00°)
3.89045144994268e+01	(-2.94759009865030e+01dB,4.18586175690537e+00°)
3.89941986676531e+01	(-2.94757941738081e+01dB,4.19547674302911e+00°)
3.90840895792390e+01	(-2.94756868707332e+01dB,4.20511365641008e+00°)
3.91741877107771e+01	(-2.94755790750438e+01dB,4.21477254596310e+00°)
3.92644935399587e+01	(-2.94754707844821e+01dB,4.22445346069822e+00°)
3.93550075455765e+01	(-2.94753619968009e+01dB,4.23415644973713e+00°)
3.94457302075266e+01	(-2.94752527097119e+01dB,4.24388156228853e+00°)
3.95366620068115e+01	(-2.94751429209601e+01dB,4.25362884768427e+00°)
3.96278034255427e+01	(-2.94750326282284e+01dB,4.26339835533319e+00°)
3.97191549469428e+01	(-2.94749218292353e+01dB,4.27319013476887e+00°)
3.98107170553485e+01	(-2.94748105216561e+01dB,4.28300423561125e+00°)
3.99024902362129e+01	(-2.94746987031841e+01dB,4.29284070759707e+00°)
3.99944749761085e+01	(-2.94745863714780e+01dB,4.30269960055383e+00°)
4.00866717627290e+01	(-2.94744735241944e+01dB,4.31258096441631e+00°)
4.01790810848927e+01	(-2.94743601589896e+01dB,4.32248484922737e+00°)
4.02717034325446e+01	(-2.94742462734933e+01dB,4.33241130512539e+00°)
4.03645392967592e+01	(-2.94741318653319e+01dB,4.34236038235568e+00°)
4.04575891697430e+01	(-2.94740169321181e+01dB,4.35233213126577e+00°)
4.05508535448371e+01	(-2.94739014714613e+01dB,4.36232660231059e+00°)
4.06443329165200e+01	(-2.94737854809525e+01dB,4.37234384604529e+00°)
4.07380277804100e+01	(-2.94736689581767e+01dB,4.38238391313138e+00°)
4.08319386332679e+01	(-2.94735519007089e+01dB,4.39244685433521e+00°)
4.09260659729998e+01	(-2.94734343060992e+01dB,4.40253272052036e+00°)
4.10204102986593e+01	(-2.94733161719010e+01dB,4.41264156266215e+00°)
4.11149721104509e+01	(-2.94731974956625e+01dB,4.42277343184356e+00°)
4.12097519097317e+01	(-2.94730782748976e+01dB,4.43292837924070e+00°)
4.13047501990148e+01	(-2.94729585071365e+01dB,4.44310645614862e+00°)
4.13999674819717e+01	(-2.94728381898753e+01dB,4.45330771395570e+00°)
4.14954042634349e+01	(-2.94727173206103e+01dB,4.46353220416166e+00°)
4.15910610494008e+01	(-2.94725958968308e+01dB,4.47377997837381e+00°)
4.16869383470322e+01	(-2.94724739159965e+01dB,4.48405108829554e+00°)
4.17830366646608e+01	(-2.94723513755751e+01dB,4.49434558574625e+00°)
4.18793565117904e+01	(-2.94722282730149e+01dB,4.50466352264692e+00°)
4.19758983990994e+01	(-2.94721046057539e+01dB,4.51500495102531e+00°)
4.20726628384430e+01	(-2.94719803712157e+01dB,4.52536992301396e+00°)
4.21696503428568e+01	(-2.94718555668140e+01dB,4.53575849085249e+00°)
4.22668614265589e+01	(-2.94717301899592e+01dB,4.54617070689160e+00°)
4.23642966049527e+01	(-2.94716042380299e+01dB,4.55660662357805e+00°)
4.24619563946299e+01	(-2.94714777084106e+01dB,4.56706629347466e+00°)
4.25598413133729e+01	(-2.94713505984708e+01dB,4.57754976924957e+00°)
4.26579518801578e+01	(-2.94712229055654e+01dB,4.58805710367658e+00°)
4.27562886151572e+01	(-2.94710946270316e+01dB,4.59858834963375e+00°)
4.28548520397425e+01	(-2.94709657602094e+01dB,4.60914356011422e+00°)
4.29536426764873e+01	(-2.94708363024148e+01dB,4.61972278821259e+00°)
4.30526610491696e+01	(-2.94707062509550e+01dB,4.63032608713268e+00°)
4.31519076827751e+01	(-2.94705756031265e+01dB,4.64095351018708e+00°)
4.32513831034994e+01	(-2.94704443562134e+01dB,4.65160511079627e+00°)
4.33510878387514e+01	(-2.94703125074851e+01dB,4.66228094248751e+00°)
4.34510224171557e+01	(-2.94701800542044e+01dB,4.67298105889941e+00°)
4.35511873685554e+01	(-2.94700469936057e+01dB,4.68370551377052e+00°)
4.36515832240151e+01	(-2.94699133229403e+01dB,4.69445436096365e+00°)
4.37522105158237e+01	(-2.94697790394221e+01dB,4.70522765443694e+00°)
4.38530697774971e+01	(-2.94696441402603e+01dB,4.71602544826166e+00°)
